Employee_ID,Emp_Name,Age,Department,Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1626,Grace Jones,32,HR,Illinois,Inactive,25-10-2023,77821.78906,grace.jones.emp1626@example.com,9135779082,Average,0
EMP1627,Heidi Miller,30,HR,Illinois,Pending,17-09-2022,67764.4375,heidi.miller.emp1627@example.com,3506158147,Poor,0
EMP1628,Frank Davis,40,DevOps,New York,Pending,31-08-2020,102346.9922,frank.davis.emp1628@example.com,8810798333,Excellent,1
EMP1629,Charlie Davis,25,Admin,Illinois,Inactive,28-05-2024,73690.64844,charlie.davis.emp1629@example.com,2337209483,Good,1
EMP1630,Alice Smith,30,Finance,Nevada,Active,05-07-2024,56376.19922,alice.smith.emp1630@example.com,1312840332,Average,1
EMP1631,Grace Brown,25,Cloud Tech,California,Active,29-01-2022,55602.78125,grace.brown.emp1631@example.com,9977180512,Good,0
EMP1632,Grace Jones,40,Sales,Nevada,Pending,09-08-2021,99812.40625,grace.jones.emp1632@example.com,7171731892,Good,0
EMP1633,Charlie Smith,40,Finance,Texas,Active,07-10-2024,95981.89844,charlie.smith.emp1633@example.com,9749096172,Average,1
EMP1634,Eva Johnson,30,Cloud Tech,Illinois,Pending,22-11-2022,98891.47656,eva.johnson.emp1634@example.com,9970469471,Good,1
EMP1635,Alice Johnson,35,Admin,Nevada,Active,18-11-2020,56079,alice.johnson.emp1635@example.com,5878444834,Average,1
EMP1636,Grace Smith,35,DevOps,Florida,Inactive,15-04-2023,85155.56,grace.smith.emp1636@example.com,4884712704,Good,1
EMP1637,Bob Davis,25,Sales,California,Pending,26-08-2024,89137.96875,bob.davis.emp1637@example.com,8772216416,Average,0
EMP1638,Frank Johnson,35,Admin,Illinois,Active,20-07-2022,115079.9688,frank.johnson.emp1638@example.com,5823133483,Excellent,1
EMP1639,Eva Garcia,30,Finance,Illinois,Active,18-02-2023,55067.01953,eva.garcia.emp1639@example.com,5871493924,Poor,1
EMP1640,Bob Miller,32,HR,Illinois,Pending,27-05-2021,98593.42969,bob.miller.emp1640@example.com,2362292586,Average,1
EMP1641,Heidi Miller,30,HR,Florida,Pending,01-08-2022,112756.6719,heidi.miller.emp1641@example.com,9643474523,Average,1
EMP1642,Heidi Garcia,25,HR,Texas,Inactive,21-07-2023,105205.9219,heidi.garcia.emp1642@example.com,5557469659,Poor,0
EMP1643,David Smith,35,Finance,California,Pending,02-01-2023,50680.62109,david.smith.emp1643@example.com,6065274032,Average,1
EMP1644,David Garcia,35,Cloud Tech,Florida,Pending,13-03-2024,107475.2266,david.garcia.emp1644@example.com,4450566587,Average,0
EMP1645,Charlie Jones,40,HR,California,Active,20-03-2023,68835.29688,charlie.jones.emp1645@example.com,3398741131,Good,1
EMP1646,David Jones,40,DevOps,New York,Active,15-02-2024,66943.96094,david.jones.emp1646@example.com,5797067348,Poor,1
EMP1647,David Smith,30,Admin,Illinois,Inactive,15-11-2020,104525.6875,david.smith.emp1647@example.com,9601054856,Excellent,0
EMP1648,Bob Garcia,40,Sales,Texas,Pending,27-03-2020,109360.7422,bob.garcia.emp1648@example.com,4172156228,Average,1
EMP1649,Frank Jones,40,Sales,California,Inactive,09-01-2021,118907.6328,frank.jones.emp1649@example.com,4938173597,Poor,0
EMP1650,Eva Davis,40,Admin,Illinois,Active,20-04-2020,86801.47656,eva.davis.emp1650@example.com,4884021556,Good,0
EMP1651,Alice Garcia,32,HR,Florida,Pending,08-05-2024,62236.03125,alice.garcia.emp1651@example.com,3257375533,Excellent,1
EMP1652,Heidi Davis,35,DevOps,Texas,Active,12-10-2023,64752.67188,heidi.davis.emp1652@example.com,4902166669,Poor,0
EMP1653,Frank Jones,35,Sales,California,Active,28-01-2023,68399.42969,frank.jones.emp1653@example.com,8085096084,Excellent,0
EMP1654,Frank Miller,35,Admin,Florida,Inactive,07-03-2021,79336.50781,frank.miller.emp1654@example.com,8749511917,Excellent,0
EMP1655,Frank Jones,40,HR,Florida,Active,16-03-2023,59179.73828,frank.jones.emp1655@example.com,1828197930,Excellent,0
EMP1656,David Davis,25,DevOps,California,Active,11-02-2023,80255.3125,david.davis.emp1656@example.com,6477251294,Average,0
EMP1657,Charlie Williams,30,Finance,Texas,Active,13-05-2022,84971.85156,charlie.williams.emp1657@example.com,7860694095,Average,0
EMP1658,Frank Brown,40,HR,California,Pending,24-10-2024,89748.42188,frank.brown.emp1658@example.com,NULL,Good,0
EMP1659,Charlie Johnson,25,Admin,California,Inactive,14-09-2024,94090.35156,charlie.johnson.emp1659@example.com,8739592322,Good,0
EMP1660,Frank Garcia,35,HR,California,Pending,15-02-2023,115229.1172,frank.garcia.emp1660@example.com,4210890284,Poor,1
EMP1661,Alice Williams,40,Cloud Tech,California,Pending,25-05-2023,63927.07031,alice.williams.emp1661@example.com,1553334263,Good,1
EMP1662,Charlie Jones,35,HR,California,Pending,11-11-2022,84124.5625,charlie.jones.emp1662@example.com,3350271606,Excellent,0
EMP1663,Bob Miller,40,Sales,California,Inactive,17-07-2023,116961.6094,bob.miller.emp1663@example.com,3607763368,Excellent,1
EMP1664,Frank Smith,40,DevOps,Illinois,Pending,08-04-2022,109423.0469,frank.smith.emp1664@example.com,1128981230,Average,0
EMP1665,Charlie Jones,35,Admin,California,Inactive,30-08-2023,70394.9375,charlie.jones.emp1665@example.com,7955633184,Excellent,0
EMP1666,Grace Miller,35,Finance,California,Pending,17-04-2023,86465.5,grace.miller.emp1666@example.com,7481700665,Poor,1
EMP1667,Charlie Brown,30,Cloud Tech,New York,Pending,25-04-2021,96341.57813,charlie.brown.emp1667@example.com,1554164315,Excellent,0
EMP1668,Bob Jones,30,Admin,Florida,Active,14-07-2020,54465.46875,bob.jones.emp1668@example.com,7045023289,Excellent,0
EMP1669,Alice Davis,25,Finance,Illinois,Active,31-07-2020,68371.65625,alice.davis.emp1669@example.com,2822700933,Poor,0
EMP1670,Grace Smith,35,Admin,New York,Pending,04-08-2021,81021.22656,grace.smith.emp1670@example.com,5962622821,Good,0
EMP1671,Charlie Miller,25,Cloud Tech,Nevada,Inactive,28-10-2024,114069.0703,charlie.miller.emp1671@example.com,5120734653,Good,1
EMP1672,Heidi Miller,32,HR,Illinois,Inactive,03-10-2020,117867.9609,heidi.miller.emp1672@example.com,9500507025,Poor,0
EMP1673,Charlie Miller,32,Sales,Florida,Pending,13-03-2024,94509.57813,charlie.miller.emp1673@example.com,NULL,Average,0
EMP1674,Eva Brown,35,Finance,Illinois,Active,06-07-2024,56268.78125,eva.brown.emp1674@example.com,3161177686,Excellent,0
EMP1675,Grace Jones,35,Admin,California,Active,01-01-2020,86632.14063,grace.jones.emp1675@example.com,2904774257,Poor,1
EMP1676,Charlie Brown,35,HR,Florida,Pending,18-01-2020,98143.89844,charlie.brown.emp1676@example.com,5917793237,Excellent,0
EMP1677,Heidi Garcia,35,Cloud Tech,Florida,Inactive,07-05-2023,85155.56,heidi.garcia.emp1677@example.com,2231164912,Average,1
EMP1678,Frank Johnson,30,Finance,Illinois,Inactive,19-03-2022,67492.72656,frank.johnson.emp1678@example.com,3424579888,Excellent,1
EMP1679,Grace Johnson,40,Admin,California,Active,14-05-2022,93772.60938,grace.johnson.emp1679@example.com,4256529059,Poor,0
EMP1680,Eva Garcia,35,DevOps,Nevada,Pending,14-07-2024,68817.53906,eva.garcia.emp1680@example.com,3202032649,Excellent,0
EMP1681,Bob Jones,30,Admin,California,Active,28-07-2023,81874.00781,bob.jones.emp1681@example.com,9775396736,Good,1
EMP1682,Heidi Davis,30,HR,Texas,Active,11-04-2020,117880.1406,heidi.davis.emp1682@example.com,9487148551,Average,0
EMP1683,Bob Brown,35,HR,New York,Pending,16-06-2022,100897.4922,bob.brown.emp1683@example.com,4578715840,Average,1
EMP1684,Charlie Smith,25,Finance,New York,Inactive,10-05-2022,71810.36719,charlie.smith.emp1684@example.com,5608213710,Average,1
EMP1685,Frank Miller,40,DevOps,Texas,Inactive,13-06-2020,109048.2422,frank.miller.emp1685@example.com,8425476817,Poor,0
EMP1686,Alice Miller,35,Finance,Texas,Pending,20-08-2022,62712.26172,alice.miller.emp1686@example.com,2683230357,Average,0
EMP1687,Eva Jones,40,Cloud Tech,Texas,Pending,24-05-2021,76935.85156,eva.jones.emp1687@example.com,9298808582,Good,1
EMP1688,David Davis,25,Admin,Florida,Pending,27-04-2024,56577.21875,david.davis.emp1688@example.com,8252129327,Poor,1
EMP1689,David Johnson,40,Finance,Nevada,Inactive,23-10-2021,61102.80078,david.johnson.emp1689@example.com,9634064685,Good,1
EMP1690,Bob Johnson,35,Finance,Nevada,Inactive,10-02-2021,75229.86719,bob.johnson.emp1690@example.com,7752401483,Excellent,1
EMP1691,David Miller,25,Admin,Nevada,Inactive,26-10-2021,51054.73828,david.miller.emp1691@example.com,3991062271,Excellent,0
EMP1692,Bob Jones,40,Admin,Texas,Active,05-04-2023,104843.2734,bob.jones.emp1692@example.com,3626693350,Excellent,0
EMP1693,Charlie Brown,35,Cloud Tech,New York,Active,20-10-2022,56398.10938,charlie.brown.emp1693@example.com,3426192371,Excellent,0
EMP1694,Alice Johnson,25,HR,Nevada,Active,07-12-2023,87544.72656,alice.johnson.emp1694@example.com,4501848196,Good,0
EMP1695,Heidi Brown,30,HR,Illinois,Pending,29-03-2024,74312.24219,heidi.brown.emp1695@example.com,3741897214,Poor,0
EMP1696,David Davis,25,DevOps,Florida,Inactive,23-01-2024,59431.25,david.davis.emp1696@example.com,4064176926,Poor,1
EMP1697,Heidi Johnson,40,Sales,California,Pending,28-11-2023,84306.4375,heidi.johnson.emp1697@example.com,4381199536,Average,0
EMP1698,Frank Johnson,35,DevOps,Florida,Inactive,11-11-2024,108194.4688,frank.johnson.emp1698@example.com,6601444855,Good,0
EMP1699,Charlie Williams,25,Sales,New York,Inactive,28-08-2021,107359.2969,charlie.williams.emp1699@example.com,4510173972,Excellent,0
EMP1700,Heidi Johnson,25,DevOps,Illinois,Inactive,11-02-2024,85155.56,heidi.johnson.emp1700@example.com,9641789968,Good,0
EMP1701,Frank Garcia,32,Admin,California,Pending,09-05-2020,96080.25781,frank.garcia.emp1701@example.com,8609191910,Average,0
EMP1702,Grace Smith,30,Sales,Nevada,Inactive,17-04-2024,88602.75,grace.smith.emp1702@example.com,3599660576,Average,1
EMP1703,Frank Garcia,40,DevOps,California,Active,16-07-2020,86624.03906,frank.garcia.emp1703@example.com,9806603919,Good,1
EMP1704,Charlie Jones,30,Cloud Tech,New York,Active,21-09-2022,63413.16016,charlie.jones.emp1704@example.com,5146074554,Good,1
EMP1705,Grace Jones,40,Sales,Illinois,Pending,23-04-2023,67915.70313,grace.jones.emp1705@example.com,3470574237,Good,0
EMP1706,Bob Brown,25,Admin,Nevada,Inactive,27-12-2024,108245.4375,bob.brown.emp1706@example.com,8565271558,Poor,1
EMP1707,Alice Garcia,35,Sales,Nevada,Inactive,10-08-2024,75834.8125,alice.garcia.emp1707@example.com,8354116596,Excellent,1
EMP1708,Eva Garcia,32,Cloud Tech,Nevada,Active,04-09-2024,71273.32031,eva.garcia.emp1708@example.com,2634755751,Good,0
EMP1709,Bob Garcia,25,DevOps,New York,Pending,28-02-2022,63262.23047,bob.garcia.emp1709@example.com,2501394883,Good,0
EMP1710,David Davis,32,DevOps,New York,Pending,14-03-2024,89069.90625,david.davis.emp1710@example.com,8826913118,Good,0
EMP1711,Frank Johnson,40,DevOps,Nevada,Inactive,13-12-2024,57287.17188,frank.johnson.emp1711@example.com,6425856260,Average,1
EMP1712,Grace Smith,32,HR,Nevada,Active,29-12-2022,119890.3516,grace.smith.emp1712@example.com,4991537037,Average,1
EMP1713,Frank Brown,35,Sales,California,Inactive,24-04-2022,103492.9063,frank.brown.emp1713@example.com,2407333372,Poor,0
EMP1714,Frank Garcia,32,Admin,Illinois,Pending,14-03-2021,76254.42188,frank.garcia.emp1714@example.com,2043097767,Excellent,0
EMP1715,Eva Garcia,35,Finance,Florida,Inactive,01-01-2020,100841.9297,eva.garcia.emp1715@example.com,8936289695,Poor,1
EMP1716,Alice Williams,32,Admin,California,Active,07-09-2021,118907.6094,alice.williams.emp1716@example.com,4546553584,Excellent,1
EMP1717,Frank Brown,25,DevOps,California,Pending,13-11-2022,88942.61719,frank.brown.emp1717@example.com,1253892186,Average,0
EMP1718,Charlie Garcia,25,Cloud Tech,Florida,Inactive,15-11-2020,59688.57031,charlie.garcia.emp1718@example.com,8519358373,Average,0
EMP1719,David Brown,30,HR,California,Active,14-03-2023,77985.88281,david.brown.emp1719@example.com,9079779611,Average,1
EMP1720,Bob Johnson,35,Finance,New York,Inactive,18-08-2024,112931.6875,bob.johnson.emp1720@example.com,NULL,Poor,0
EMP1721,Bob Williams,32,DevOps,California,Active,05-02-2024,106583.8828,bob.williams.emp1721@example.com,1494097625,Good,1
EMP1722,Alice Brown,35,HR,Florida,Inactive,12-11-2024,58437.83984,alice.brown.emp1722@example.com,3748453985,Good,1
EMP1723,Alice Smith,40,Cloud Tech,California,Pending,25-03-2020,72352.15625,alice.smith.emp1723@example.com,2895090590,Average,1
EMP1724,Frank Smith,32,DevOps,New York,Active,13-04-2020,97154.46875,frank.smith.emp1724@example.com,1918623391,Good,1
EMP1725,Heidi Jones,32,Sales,Illinois,Active,30-03-2021,80235.5,heidi.jones.emp1725@example.com,2071511695,Good,0
EMP1726,Charlie Williams,30,HR,Texas,Inactive,16-03-2023,102172.0469,charlie.williams.emp1726@example.com,6672521451,Poor,0
EMP1727,Eva Williams,25,Finance,Illinois,Inactive,03-05-2024,98850.9375,eva.williams.emp1727@example.com,6471246334,Excellent,1
EMP1728,Heidi Jones,32,Admin,Florida,Inactive,28-08-2023,89993.14844,heidi.jones.emp1728@example.com,1571840907,Average,1
EMP1729,David Brown,30,Cloud Tech,California,Inactive,24-10-2021,97931.65625,david.brown.emp1729@example.com,NULL,Average,1
EMP1730,Bob Williams,40,Finance,California,Inactive,25-01-2021,72451.6875,bob.williams.emp1730@example.com,4099512396,Poor,1
EMP1731,Alice Smith,35,Admin,California,Pending,09-08-2024,119311.1406,alice.smith.emp1731@example.com,2835129591,Poor,1
EMP1732,Charlie Smith,40,Cloud Tech,New York,Active,04-11-2023,76167.46094,charlie.smith.emp1732@example.com,7282709080,Good,0
EMP1733,Bob Garcia,25,DevOps,Texas,Active,25-06-2023,114871.0781,bob.garcia.emp1733@example.com,4415298216,Average,0
EMP1734,Eva Johnson,25,HR,Nevada,Active,16-09-2021,81504.3125,eva.johnson.emp1734@example.com,3929578670,Excellent,0
EMP1735,David Williams,32,Admin,New York,Pending,07-12-2022,102524.8594,david.williams.emp1735@example.com,8153523735,Poor,0
EMP1736,Charlie Brown,25,Finance,Illinois,Pending,14-12-2022,53043.73828,charlie.brown.emp1736@example.com,NULL,Excellent,1
EMP1737,Eva Jones,30,DevOps,Illinois,Inactive,18-04-2020,82547.25781,eva.jones.emp1737@example.com,9988683451,Excellent,1
EMP1738,Bob Jones,40,DevOps,California,Pending,11-10-2024,113900.8125,bob.jones.emp1738@example.com,7346666169,Average,1
EMP1739,Bob Brown,25,HR,Nevada,Inactive,18-04-2021,118585.5,bob.brown.emp1739@example.com,7158796473,Average,1
EMP1740,Bob Davis,35,Finance,Illinois,Pending,29-06-2020,63049.21875,bob.davis.emp1740@example.com,NULL,Poor,1
EMP1741,Heidi Miller,32,DevOps,Texas,Active,21-05-2021,114558.9063,heidi.miller.emp1741@example.com,5080046357,Average,0
EMP1742,Heidi Johnson,40,DevOps,New York,Active,11-12-2021,97901.78906,heidi.johnson.emp1742@example.com,NULL,Average,1
EMP1743,Eva Jones,30,Sales,California,Active,05-07-2023,68037.5625,eva.jones.emp1743@example.com,7235137398,Average,0
EMP1744,Alice Williams,32,HR,New York,Active,30-11-2021,112802.2734,alice.williams.emp1744@example.com,NULL,Excellent,0
EMP1745,Bob Johnson,40,Sales,Nevada,Pending,22-11-2024,93786.71875,bob.johnson.emp1745@example.com,6356022938,Poor,0
EMP1746,David Williams,32,Admin,Florida,Inactive,24-05-2023,73049.92969,david.williams.emp1746@example.com,4694346065,Good,0
EMP1747,David Davis,30,Sales,Illinois,Pending,26-06-2024,64161.71875,david.davis.emp1747@example.com,6437490606,Excellent,1
EMP1748,Charlie Smith,40,Admin,Nevada,Pending,19-11-2020,72224.72656,charlie.smith.emp1748@example.com,2311127127,Average,0
EMP1749,Bob Johnson,30,HR,New York,Pending,01-03-2020,103580.4531,bob.johnson.emp1749@example.com,5246484493,Excellent,0
EMP1750,Grace Garcia,40,HR,Florida,Pending,09-08-2024,112589.1094,grace.garcia.emp1750@example.com,1163187327,Average,0
EMP1751,Eva Jones,30,Admin,Texas,Active,13-01-2021,51833.87891,eva.jones.emp1751@example.com,NULL,Average,1
EMP1752,Eva Johnson,32,Sales,Illinois,Active,06-05-2023,66252.78125,eva.johnson.emp1752@example.com,1369572789,Excellent,1
EMP1753,Frank Johnson,25,DevOps,Florida,Active,25-10-2022,109229.6797,frank.johnson.emp1753@example.com,8335090253,Poor,1
EMP1754,Frank Johnson,30,Finance,Florida,Inactive,08-10-2020,61465.05078,frank.johnson.emp1754@example.com,2573066247,Average,0
EMP1755,Grace Miller,25,HR,Florida,Active,29-02-2024,96993.74219,grace.miller.emp1755@example.com,1323570712,Poor,0
EMP1756,David Johnson,25,Admin,Florida,Pending,30-09-2022,98150.39063,david.johnson.emp1756@example.com,9848228500,Good,1
EMP1757,David Williams,40,Finance,Texas,Pending,14-02-2024,107703,david.williams.emp1757@example.com,1688092549,Average,0
EMP1758,Grace Smith,32,DevOps,Illinois,Pending,03-01-2023,86766.14063,grace.smith.emp1758@example.com,2130609068,Poor,1
EMP1759,Alice Davis,32,Cloud Tech,Florida,Inactive,20-08-2024,111443.6875,alice.davis.emp1759@example.com,1309810795,Poor,1
EMP1760,David Brown,32,Sales,Florida,Pending,21-03-2020,89039.07031,david.brown.emp1760@example.com,4967379456,Good,0
EMP1761,Alice Johnson,30,HR,Florida,Inactive,16-12-2024,71318.78906,alice.johnson.emp1761@example.com,7278532425,Poor,0
EMP1762,Heidi Jones,30,Finance,California,Pending,21-04-2020,98296.71094,heidi.jones.emp1762@example.com,4250642075,Poor,0
EMP1763,Heidi Johnson,40,Cloud Tech,Nevada,Pending,19-08-2020,62584,heidi.johnson.emp1763@example.com,8362536666,Good,0
EMP1764,Charlie Jones,40,Finance,California,Inactive,21-02-2020,62521.5,charlie.jones.emp1764@example.com,7767555627,Average,1
EMP1765,David Williams,40,Cloud Tech,California,Inactive,17-11-2023,95400.35156,david.williams.emp1765@example.com,3333939577,Poor,1
EMP1766,Charlie Jones,25,Cloud Tech,Texas,Pending,09-07-2022,94385.07031,charlie.jones.emp1766@example.com,6543627186,Poor,1
EMP1767,Grace Garcia,32,Sales,New York,Inactive,01-02-2023,76642.49219,grace.garcia.emp1767@example.com,4960335825,Poor,1
EMP1768,Frank Brown,32,DevOps,New York,Active,14-11-2024,60122.51953,frank.brown.emp1768@example.com,8627036923,Excellent,1
EMP1769,Alice Smith,40,HR,California,Pending,23-04-2024,117267.6328,alice.smith.emp1769@example.com,9269326572,Good,0
EMP1770,Charlie Jones,25,Admin,New York,Active,29-06-2023,85155.56,charlie.jones.emp1770@example.com,2759980110,Excellent,1
EMP1771,Heidi Jones,40,Sales,Texas,Pending,12-12-2024,84542.67969,heidi.jones.emp1771@example.com,NULL,Good,1
EMP1772,Heidi Smith,40,Finance,Florida,Active,16-05-2023,92007.14844,heidi.smith.emp1772@example.com,4159597751,Average,1
EMP1773,Eva Brown,32,DevOps,Illinois,Active,10-04-2020,62938.80078,eva.brown.emp1773@example.com,4418222617,Average,0
EMP1774,Frank Johnson,25,Admin,Texas,Pending,29-03-2023,108661.0078,frank.johnson.emp1774@example.com,9628874311,Poor,0
EMP1775,Bob Jones,25,Cloud Tech,Florida,Active,26-11-2020,97046.32813,bob.jones.emp1775@example.com,7102676719,Good,0
EMP1776,Charlie Smith,40,DevOps,Illinois,Inactive,14-03-2020,56518.83984,charlie.smith.emp1776@example.com,9579927078,Average,0
EMP1777,Frank Garcia,40,Cloud Tech,Florida,Pending,12-05-2020,70498.28906,frank.garcia.emp1777@example.com,5515122945,Good,1
EMP1778,Eva Garcia,35,Sales,Florida,Pending,05-03-2021,98708.0625,eva.garcia.emp1778@example.com,2135415969,Average,1
EMP1779,Bob Williams,32,DevOps,Nevada,Pending,28-06-2020,83856.40625,bob.williams.emp1779@example.com,9962543847,Excellent,0
EMP1780,Eva Smith,40,Sales,California,Inactive,12-12-2022,90259.99219,eva.smith.emp1780@example.com,NULL,Average,0
EMP1781,Charlie Williams,32,Sales,Florida,Pending,02-02-2024,94230.03125,charlie.williams.emp1781@example.com,5047158028,Excellent,1
EMP1782,Charlie Garcia,32,Admin,Nevada,Inactive,31-01-2021,50110.66016,charlie.garcia.emp1782@example.com,NULL,Average,1
EMP1783,Bob Brown,30,Sales,Florida,Inactive,03-04-2020,73365.46094,bob.brown.emp1783@example.com,4655866524,Poor,0
EMP1784,David Johnson,25,DevOps,New York,Pending,30-07-2021,67809.22656,david.johnson.emp1784@example.com,4837441714,Excellent,0
EMP1785,Eva Smith,32,Sales,California,Active,21-08-2020,98008.50781,eva.smith.emp1785@example.com,8102131250,Average,0
EMP1786,Alice Davis,30,Admin,California,Inactive,09-10-2023,83537.57813,alice.davis.emp1786@example.com,2931100590,Poor,0
EMP1787,Alice Garcia,30,Finance,New York,Pending,01-08-2022,112444.0781,alice.garcia.emp1787@example.com,2975191022,Excellent,1
EMP1788,Frank Garcia,40,Finance,Nevada,Active,06-09-2024,86475.13281,frank.garcia.emp1788@example.com,1211063300,Poor,1
EMP1789,Frank Davis,32,Sales,Texas,Active,28-03-2023,97984.53125,frank.davis.emp1789@example.com,6583737926,Good,1
EMP1790,Frank Miller,25,Admin,California,Active,25-11-2021,118853.3125,frank.miller.emp1790@example.com,4907280122,Good,0
EMP1791,Charlie Garcia,32,Sales,Florida,Active,03-05-2023,58179.12109,charlie.garcia.emp1791@example.com,4289311324,Excellent,0
EMP1792,Eva Jones,35,DevOps,Texas,Inactive,27-04-2022,56075.83984,eva.jones.emp1792@example.com,3269496842,Average,1
EMP1793,Frank Brown,40,HR,New York,Pending,11-09-2021,62250.89063,frank.brown.emp1793@example.com,6453804420,Excellent,1
EMP1794,Alice Smith,30,Cloud Tech,Florida,Pending,21-02-2020,105931.7734,alice.smith.emp1794@example.com,NULL,Poor,1
EMP1795,Charlie Davis,30,HR,Florida,Pending,24-11-2024,86653.96094,charlie.davis.emp1795@example.com,1595919456,Average,1
EMP1796,Charlie Jones,25,Sales,Nevada,Active,24-02-2021,100719.9375,charlie.jones.emp1796@example.com,5757475832,Good,0
EMP1797,Bob Davis,25,HR,Texas,Pending,02-10-2024,91600.13281,bob.davis.emp1797@example.com,9205677566,Average,1
EMP1798,Heidi Smith,25,Cloud Tech,Illinois,Pending,06-03-2024,71873.65625,heidi.smith.emp1798@example.com,7722660255,Good,1
EMP1799,Eva Williams,30,HR,New York,Active,09-08-2021,69365.46875,eva.williams.emp1799@example.com,2650622922,Average,1
EMP1800,Heidi Smith,25,HR,New York,Active,14-07-2021,58012.23047,heidi.smith.emp1800@example.com,1067245306,Average,1
EMP1801,Bob Miller,30,Sales,California,Pending,14-10-2021,68973.64844,bob.miller.emp1801@example.com,6248433796,Average,1
EMP1802,Eva Smith,32,Admin,New York,Active,29-09-2021,92928.39844,eva.smith.emp1802@example.com,6627051156,Poor,1
EMP1803,Heidi Smith,25,Admin,Texas,Inactive,15-10-2023,53531.92188,heidi.smith.emp1803@example.com,9423873669,Poor,1
EMP1804,Bob Miller,40,Finance,New York,Pending,05-05-2023,112389.3125,bob.miller.emp1804@example.com,4254969191,Excellent,0
EMP1805,Heidi Brown,32,HR,California,Inactive,01-08-2024,63870.30078,heidi.brown.emp1805@example.com,8455259709,Excellent,0
EMP1806,Bob Garcia,40,Sales,New York,Active,22-07-2024,106164.5313,bob.garcia.emp1806@example.com,7563353573,Good,0
EMP1807,Bob Smith,40,HR,Nevada,Pending,25-12-2023,103654.5391,bob.smith.emp1807@example.com,8595325938,Poor,0
EMP1808,David Miller,30,Sales,California,Inactive,13-03-2022,62834.71875,david.miller.emp1808@example.com,9337970580,Good,1
EMP1809,Frank Jones,35,Finance,Florida,Active,13-05-2020,83273.40625,frank.jones.emp1809@example.com,6295187793,Excellent,0
EMP1810,Heidi Williams,30,HR,California,Pending,22-03-2023,58917.57813,heidi.williams.emp1810@example.com,1763425072,Good,0
EMP1811,Bob Williams,35,Sales,Nevada,Active,10-06-2024,71148.27344,bob.williams.emp1811@example.com,3055978244,Excellent,1
EMP1812,Grace Smith,30,Sales,New York,Pending,21-11-2020,118172.4219,grace.smith.emp1812@example.com,7598339913,Poor,1
EMP1813,Frank Brown,30,DevOps,Illinois,Inactive,25-05-2024,118614.3672,frank.brown.emp1813@example.com,NULL,Average,0
EMP1814,Frank Brown,32,DevOps,New York,Active,19-09-2023,96872.35938,frank.brown.emp1814@example.com,4324006156,Poor,0
EMP1815,Heidi Jones,25,Sales,Illinois,Inactive,28-10-2021,88856.14063,heidi.jones.emp1815@example.com,2768297513,Good,1
EMP1816,Charlie Smith,35,Finance,Texas,Pending,10-08-2020,97985.60938,charlie.smith.emp1816@example.com,7439742924,Good,0
EMP1817,Grace Williams,35,Finance,Nevada,Pending,05-05-2020,56337.30859,grace.williams.emp1817@example.com,NULL,Poor,1
EMP1818,Alice Brown,30,DevOps,New York,Inactive,24-12-2022,70405.22656,alice.brown.emp1818@example.com,8065625903,Poor,1
EMP1819,Heidi Smith,30,Admin,Nevada,Inactive,05-09-2021,89919.35156,heidi.smith.emp1819@example.com,5990802710,Excellent,1
EMP1820,Eva Davis,40,DevOps,California,Active,08-04-2023,50568.35156,eva.davis.emp1820@example.com,2218231554,Good,1
EMP1821,Grace Brown,30,HR,Texas,Inactive,29-01-2023,85155.56,grace.brown.emp1821@example.com,1651768085,Good,0
EMP1822,Frank Miller,25,HR,Texas,Active,03-06-2022,99155.53125,frank.miller.emp1822@example.com,6281372142,Poor,1
EMP1823,Frank Davis,40,Finance,Florida,Inactive,21-01-2023,64785.12891,frank.davis.emp1823@example.com,3080037002,Average,1
EMP1824,Charlie Garcia,30,Sales,Florida,Inactive,16-09-2024,79206.47656,charlie.garcia.emp1824@example.com,3228556607,Good,0
EMP1825,Charlie Brown,30,Cloud Tech,Texas,Pending,02-02-2020,60079.71094,charlie.brown.emp1825@example.com,4706810389,Average,1
EMP1826,Grace Williams,30,Cloud Tech,New York,Pending,08-07-2024,79109.88281,grace.williams.emp1826@example.com,3397051957,Poor,0
EMP1827,Grace Johnson,32,Admin,Florida,Pending,18-05-2022,88643.5,grace.johnson.emp1827@example.com,2632809447,Poor,0
EMP1828,Frank Davis,30,Admin,Florida,Pending,16-01-2020,90455.70313,frank.davis.emp1828@example.com,5862394534,Excellent,0
EMP1829,David Garcia,32,HR,Florida,Pending,26-03-2023,75687.89844,david.garcia.emp1829@example.com,4614707985,Good,1
EMP1830,Heidi Jones,35,Cloud Tech,Illinois,Inactive,15-11-2023,55604.42188,heidi.jones.emp1830@example.com,3210613393,Average,0
EMP1831,Eva Jones,40,Sales,Texas,Pending,27-12-2024,92704.9375,eva.jones.emp1831@example.com,3945703942,Excellent,0
EMP1832,Bob Williams,32,Sales,California,Pending,18-04-2020,113250.9688,bob.williams.emp1832@example.com,8040325375,Good,1
EMP1833,Alice Brown,40,Finance,Illinois,Inactive,21-03-2023,101367.0234,alice.brown.emp1833@example.com,5769277893,Excellent,0
EMP1834,Eva Smith,35,Admin,Texas,Pending,08-05-2023,102459.7734,eva.smith.emp1834@example.com,3191009003,Poor,0
